83.138,350.137,194.000
85.850,337.985,195.000
89.836,327.460,196.000
80.025,317.361,197.000
69.101,328.559,198.000
64.132,325.531,199.000
80.030,329.713,200.000
87.141,317.828,201.000
85.085,322.777,202.000
87.483,322.004,203.000
70.508,353.938,204.000
77.216,353.564,205.000
86.702,338.934,206.000
72.157,322.682,207.000
71.576,335.118,208.000
84.309,322.564,209.000
82.249,323.731,210.000
84.567,338.961,211.000
85.192,316.658,212.000
73.423,327.176,213.000
78.736,332.400,214.000
88.352,335.284,215.000
88.364,326.381,216.000
82.137,329.231,217.000
74.855,329.400,218.000
82.614,339.140,219.000
80.826,322.382,220.000
78.945,342.300,221.000
81.855,330.884,222.000
86.648,327.011,223.000
80.071,131.776,224.000
77.019,328.064,225.000
89.891,339.428,226.000
82.275,318.958,227.000
84.511,337.317,228.000
81.535,335.954,229.000
86.350,329.594,230.000
88.995,330.684,231.000
85.960,328.946,232.000
75.157,317.669,233.000
78.891,330.205,234.000
82.319,352.209,235.000
80.731,352.331,236.000
85.322,334.957,237.000
85.668,326.810,238.000
88.770,331.990,239.000
79.248,352.317,240.000
86.940,338.188,241.000
74.751,349.275,242.000
79.379,319.836,243.000
87.831,331.065,244.000
87.541,320.096,245.000
82.934,332.991,246.000
83.950,337.123,247.000
80.335,335.814,248.000
80.776,326.704,249.000
83.038,323.988,250.000
79.624,321.216,251.000
89.668,336.122,252.000
61.292,61.916,253.000
75.035,61.825,254.000
60.640,69.730,255.000
57.188,73.453,256.000
42.452,84.293,257.000
80.279,85.016,258.000
56.983,43.347,259.000
46.999,89.723,260.000
46.079,94.555,261.000
63.285,98.785,262.000
65.517,52.375,263.000
75.943,86.804,264.000
74.486,77.182,265.000
55.653,69.385,266.000
55.114,84.930,267.000
61.464,80.526,268.000
80.056,64.374,269.000
55.981,79.409,270.000
54.151,61.156,271.000
66.178,63.486,272.000
53.467,77.902,273.000
49.138,96.989,274.000
55.708,50.115,275.000
60.592,55.345,276.000
44.321,22.520,277.000
59.809,76.286,278.000
57.177,95.835,279.000
58.554,60.081,280.000
65.712,35.049,281.000
62.177,88.033,282.000
52.099,67.537,283.000
47.844,92.274,284.000
48.926,82.947,285.000
71.894,16.660,286.000
64.411,71.709,287.000
58.033,59.943,288.000
66.609,81.174,289.000
56.723,65.193,290.000
66.397,73.492,291.000
49.220,82.321,292.000
59.018,52.561,293.000
65.256,51.293,294.000
56.644,61.452,295.000
53.719,61.801,296.000
64.626,69.926,297.000
57.400,39.168,298.000
76.226,87.491,299.000
64.988,55.577,300.000
52.724,52.052,301.000
69.643,78.123,302.000
71.485,60.287,303.000
49.445,99.475,304.000
60.295,63.098,305.000
49.257,67.602,306.000
52.780,36.906,307.000
66.958,89.432,308.000
79.011,72.641,309.000
