-0.371,0.927,-0.053,1449.099,241.000
-0.180,0.948,-0.263,617.975,242.000
-0.634,0.751,-0.184,1154.548,243.000
-0.483,0.875,-0.038,981.176,244.000
-0.641,0.766,0.043,1375.805,245.000
-0.451,0.884,0.123,804.603,246.000
-0.387,0.916,-0.105,735.667,247.000
-0.404,0.899,0.168,426.817,248.000
-0.542,0.825,-0.160,923.079,249.000
-0.584,0.803,-0.121,978.196,250.000
-0.616,0.767,-0.180,1093.097,251.000
-0.405,0.914,-0.006,777.685,252.000
0.774,0.413,0.480,-1504.865,253.000
0.852,0.456,0.258,-1755.101,254.000
0.818,0.302,0.490,-1687.617,255.000
0.806,0.239,0.542,-1671.926,256.000
0.672,0.067,0.738,-1296.428,257.000
0.982,0.086,0.169,-2107.790,258.000
0.576,0.610,0.545,-887.799,259.000
0.731,0.004,0.682,-1673.446,260.000
0.718,-0.057,0.694,-1556.755,261.000
0.883,-0.136,0.450,-2070.397,262.000
0.721,0.556,0.414,-1408.569,263.000
0.969,0.054,0.243,-2113.268,264.000
0.940,0.214,0.267,-2068.128,265.000
0.773,0.291,0.564,-1576.430,266.000
0.817,0.072,0.572,-1738.698,267.000
0.867,0.145,0.478,-1903.604,268.000
0.888,0.426,0.173,-1979.028,269.000
0.815,0.152,0.559,-1802.295,270.000
0.710,0.391,0.586,-1464.129,271.000
0.819,0.408,0.404,-1830.434,272.000
0.786,0.168,0.595,-1810.907,273.000
0.751,-0.092,0.654,-1814.284,274.000
0.634,0.530,0.563,-1327.931,275.000
0.717,0.495,0.491,-1686.173,276.000
0.268,0.645,0.715,-614.395,277.000
0.840,0.205,0.503,-1928.429,278.000
0.836,-0.085,0.542,-1865.814,279.000
0.739,0.426,0.522,-1849.131,280.000
0.523,0.746,0.411,-1512.059,281.000
0.884,0.030,0.467,-2130.607,282.000
0.729,0.302,0.614,-1899.488,283.000
0.741,-0.029,0.671,-1847.884,284.000
0.748,0.093,0.657,-1858.831,285.000
0.272,0.911,0.311,-1189.904,286.000
0.856,0.283,0.432,-2220.984,287.000
0.734,0.425,0.529,-2026.207,288.000
0.907,0.141,0.397,-2393.010,289.000
0.759,0.351,0.549,-2235.287,290.000
0.879,0.260,0.400,-2040.272,291.000
0.750,0.101,0.653,-1846.461,292.000
0.681,0.521,0.515,-1780.648,293.000
0.709,0.568,0.419,-1862.883,294.000
0.734,0.399,0.550,-2475.669,295.000
0.710,0.381,0.592,-2459.617,296.000
0.849,0.310,0.429,-2826.775,297.000
0.532,0.653,0.539,-1814.959,298.000
0.970,0.043,0.238,-3211.287,299.000
0.748,0.512,0.423,-2489.608,300.000
0.627,0.489,0.606,-2288.472,301.000
0.917,0.193,0.348,-3084.234,302.000
0.824,0.470,0.318,-2749.916,303.000
0.749,-0.125,0.650,-2788.237,304.000
0.775,0.393,0.496,-2294.259,305.000
0.700,0.289,0.653,-2040.925,306.000
0.478,0.637,0.605,-1708.101,307.000
0.920,0.009,0.391,-2783.582,308.000
0.937,0.293,0.191,-3149.242,309.000
