-0.458,-0.078,0.886,875.730,131.000
-0.572,-0.194,0.797,1218.401,132.000
-0.507,-0.207,0.837,834.396,133.000
-0.536,-0.193,0.822,941.220,134.000
-0.527,-0.220,0.821,1060.855,135.000
-0.455,-0.294,0.841,799.954,136.000
-0.502,-0.113,0.857,1039.645,137.000
-0.581,-0.140,0.801,1373.592,138.000
-0.534,-0.216,0.817,1379.408,139.000
-0.560,-0.160,0.813,1278.855,140.000
-0.632,-0.214,0.745,1515.091,141.000
-0.406,-0.023,0.913,683.016,142.000
-0.650,-0.174,0.739,1538.254,143.000
-0.618,-0.206,0.759,1574.335,144.000
-0.622,-0.176,0.763,1567.516,145.000
-0.587,-0.237,0.774,1496.025,146.000
0.825,0.289,0.486,-1624.859,147.000
0.848,0.446,0.286,-1731.236,148.000
0.915,-0.072,0.396,-1930.075,149.000
0.870,0.183,0.458,-1818.294,150.000
0.810,0.232,0.539,-1681.824,151.000
0.672,0.067,0.738,-1296.428,152.000
0.977,0.095,0.191,-2091.407,153.000
0.577,0.608,0.545,-891.504,154.000
0.752,-0.265,0.604,-1775.747,155.000
0.735,-0.011,0.677,-1688.266,156.000
0.718,-0.059,0.694,-1556.324,157.000
0.957,-0.056,0.286,-2211.447,158.000
0.721,0.555,0.414,-1408.718,159.000
0.963,-0.066,0.260,-2145.499,160.000
0.808,-0.193,0.557,-1669.429,161.000
0.768,-0.262,0.585,-1578.115,162.000
0.818,0.075,0.571,-1740.746,163.000
0.915,-0.000,0.404,-2021.227,164.000
0.812,0.150,0.563,-1795.798,165.000
0.740,0.347,0.577,-1542.428,166.000
0.786,0.168,0.595,-1810.978,167.000
0.741,-0.095,0.665,-1792.908,168.000
0.939,-0.008,0.343,-1932.485,169.000
0.634,0.530,0.563,-1327.931,170.000
0.878,-0.062,0.475,-1952.061,171.000
0.288,0.643,0.709,-664.036,172.000
0.829,-0.182,0.529,-1822.132,173.000
0.741,0.421,0.523,-1849.803,174.000
0.884,-0.003,0.468,-2112.915,175.000
0.521,0.749,0.409,-1508.055,176.000
0.834,-0.201,0.513,-1831.538,177.000
0.729,0.302,0.614,-1899.488,178.000
0.746,-0.030,0.665,-1860.884,179.000
0.750,0.092,0.655,-1862.243,180.000
0.732,-0.164,0.662,-1763.476,181.000
0.282,0.885,0.370,-1193.148,182.000
0.914,0.061,0.400,-2236.787,183.000
0.722,0.428,0.544,-1991.915,184.000
0.900,-0.138,0.413,-2254.776,185.000
0.710,-0.236,0.663,-1626.783,186.000
0.845,0.227,0.484,-1980.518,187.000
0.759,0.080,0.646,-1866.905,188.000
0.681,0.521,0.514,-1781.801,189.000
0.709,0.521,0.476,-1869.060,190.000
0.734,0.397,0.552,-2477.831,191.000
0.713,0.372,0.594,-2474.560,192.000
0.964,-0.139,0.226,-3305.192,193.000
0.630,0.555,0.543,-2164.617,194.000
0.860,-0.266,0.436,-3137.881,195.000
0.939,-0.174,0.296,-3245.203,196.000
0.749,0.513,0.420,-2491.533,197.000
0.627,0.489,0.606,-2288.472,198.000
0.823,0.472,0.317,-2747.033,199.000
0.756,-0.146,0.638,-2798.220,200.000
0.775,0.393,0.496,-2294.259,201.000
0.700,0.289,0.653,-2039.038,202.000
0.480,0.636,0.605,-1712.000,203.000
0.925,-0.121,0.361,-2414.977,204.000
0.801,-0.152,0.579,-2153.403,205.000
0.919,-0.175,0.353,-2442.831,206.000
0.886,-0.026,0.462,-2687.054,207.000
-0.331,0.920,0.213,1123.625,208.000
0.820,-0.503,0.275,-1655.654,209.000
-0.423,0.896,0.132,1158.399,210.000
-0.550,0.831,-0.090,1359.253,211.000
-0.404,0.903,0.145,1002.838,212.000
-0.560,0.828,0.036,1292.115,213.000
-0.449,0.892,0.045,1021.827,214.000
-0.554,0.788,-0.270,1149.454,215.000
-0.305,0.947,0.098,1007.550,216.000
-0.592,0.805,0.034,1559.103,217.000
-0.558,0.809,-0.186,1600.416,218.000
0.758,-0.495,0.425,-1910.223,219.000
-0.670,0.740,-0.065,1550.926,220.000
-0.607,0.791,0.078,1460.878,221.000
0.817,-0.574,-0.061,-1865.156,222.000
-0.607,0.793,-0.051,1313.017,223.000
-0.110,0.969,-0.221,353.182,224.000
-0.365,0.930,0.054,1059.488,225.000
0.893,-0.419,0.163,-1708.052,226.000
-0.627,0.773,-0.096,992.116,227.000
0.738,-0.646,0.193,-1303.575,228.000
0.930,-0.325,0.170,-1787.622,229.000
-0.344,0.935,-0.088,320.447,230.000
0.767,-0.636,0.088,-1397.635,231.000
-0.461,0.874,0.155,737.999,232.000
-0.512,0.848,0.137,850.619,233.000
-0.589,0.776,0.225,1109.886,234.000
-0.553,0.822,0.140,972.346,235.000
0.720,-0.686,-0.104,-1402.251,236.000
-0.552,0.826,0.114,905.980,237.000
-0.519,0.820,-0.240,1009.426,238.000
-0.666,0.692,-0.279,1347.026,239.000
-0.575,0.793,-0.204,1131.150,240.000
-0.263,0.952,0.158,411.904,241.000
-0.621,0.750,-0.229,1208.132,242.000
-0.373,0.917,0.140,614.069,243.000
-0.490,0.867,0.090,816.224,244.000
-0.456,0.883,0.112,726.261,245.000
-0.574,0.819,0.013,990.848,246.000
-0.530,0.734,-0.424,845.242,247.000
-0.625,0.767,0.147,1188.311,248.000
0.767,-0.627,0.137,-1576.256,249.000
-0.322,0.926,0.197,504.318,250.000
-0.536,0.844,0.014,1117.993,251.000
-0.648,0.749,-0.138,1165.951,252.000
-0.646,0.762,0.041,1145.698,253.000
0.773,-0.593,0.228,-1521.712,254.000
-0.420,0.901,0.110,498.716,255.000
-0.551,0.827,-0.115,811.260,256.000
-0.580,0.688,-0.437,1010.234,257.000
-0.502,0.864,-0.017,668.310,258.000
0.734,-0.677,-0.059,-1379.035,259.000
-0.652,0.713,-0.257,1179.835,260.000
0.908,-0.387,0.159,-2475.582,261.000
-0.488,0.852,-0.193,1193.218,262.000
-0.134,0.982,-0.133,1140.915,263.000
-0.673,0.740,0.027,1789.154,264.000
-0.132,0.978,-0.161,393.254,265.000
0.837,-0.431,0.338,-3061.261,266.000
-0.422,0.903,-0.082,1703.260,267.000
-0.542,0.836,-0.086,2038.863,268.000
0.933,-0.321,0.162,-3260.880,269.000
-0.368,0.927,-0.067,1450.210,270.000
-0.181,0.947,-0.265,623.898,271.000
0.728,-0.685,0.023,-1436.553,272.000
-0.592,0.801,-0.089,1292.487,273.000
0.852,-0.523,-0.013,-2058.100,274.000
-0.495,0.866,0.068,961.110,275.000
-0.455,0.889,-0.053,914.092,276.000
-0.448,0.880,0.158,557.759,277.000
0.833,-0.526,0.174,-1892.669,278.000
-0.565,0.810,-0.159,994.907,279.000
0.927,-0.322,0.190,-2298.641,280.000
0.834,-0.551,0.022,-1826.211,281.000
-0.406,0.914,-0.006,780.849,282.000
